shipment_id,order_id,status,shipped_at,delivered_at
S47997,O47997,delivered,2024-11-30 07:20:00,2024-12-02 17:20:00
S47998,O47998,delivered,2024-11-30 07:30:00,2024-12-02 07:30:00
S47999,O47999,pending,2024-11-30 07:40:00,2024-12-02 14:40:00
S48000,O48000,delivered,2024-11-30 07:50:00,2024-12-02 17:50:00
S48001,O48001,shipped,2024-11-30 08:00:00,2024-12-02 11:00:00
S48002,O48002,pending,2024-11-30 08:10:00,2024-12-02 11:10:00
S48003,O48003,delivered,2024-11-30 08:20:00,2024-12-02 17:20:00
S48004,O48004,delivered,2024-11-30 08:30:00,2024-12-02 12:30:00
S48005,O48005,shipped,2024-11-30 08:40:00,2024-12-02 17:40:00
S48006,O48006,delivered,2024-11-30 08:50:00,2024-12-02 14:50:00
S48007,O48007,shipped,2024-11-30 09:00:00,2024-12-02 09:00:00
S48008,O48008,shipped,2024-11-30 09:10:00,2024-12-02 17:10:00
S48009,O48009,delivered,2024-11-30 09:20:00,2024-12-02 18:20:00
S48010,O48010,shipped,2024-11-30 09:30:00,2024-12-02 10:30:00
S48011,O48011,pending,2024-11-30 09:40:00,2024-12-02 10:40:00
S48012,O48012,pending,2024-11-30 09:50:00,2024-12-02 11:50:00
S48013,O48013,delivered,2024-11-30 10:00:00,2024-12-02 13:00:00
S48014,O48014,pending,2024-11-30 10:10:00,2024-12-02 13:10:00
S48015,O48015,delivered,2024-11-30 10:20:00,2024-12-02 14:20:00
S48016,O48016,delivered,2024-11-30 10:30:00,2024-12-02 19:30:00
S48017,O48017,pending,2024-11-30 10:40:00,2024-12-02 11:40:00
S48018,O48018,shipped,2024-11-30 10:50:00,2024-12-02 19:50:00
S48019,O48019,pending,2024-11-30 11:00:00,2024-12-02 19:00:00
S48020,O48020,pending,2024-11-30 11:10:00,2024-12-02 21:10:00
S48021,O48021,delivered,2024-11-30 11:20:00,2024-12-02 20:20:00
S48022,O48022,pending,2024-11-30 11:30:00,2024-12-02 19:30:00
S48023,O48023,pending,2024-11-30 11:40:00,2024-12-02 21:40:00
S48024,O48024,delivered,2024-11-30 11:50:00,2024-12-02 21:50:00
S48025,O48025,shipped,2024-11-30 12:00:00,2024-12-02 18:00:00
S48026,O48026,shipped,2024-11-30 12:10:00,2024-12-02 22:10:00
S48027,O48027,shipped,2024-11-30 12:20:00,2024-12-02 22:20:00
S48028,O48028,delivered,2024-11-30 12:30:00,2024-12-02 14:30:00
S48029,O48029,pending,2024-11-30 12:40:00,2024-12-02 21:40:00
S48030,O48030,delivered,2024-11-30 12:50:00,2024-12-02 21:50:00
S48031,O48031,pending,2024-11-30 13:00:00,2024-12-02 20:00:00
S48032,O48032,pending,2024-11-30 13:10:00,2024-12-02 22:10:00
S48033,O48033,pending,2024-11-30 13:20:00,2024-12-02 13:20:00
S48034,O48034,pending,2024-11-30 13:30:00,2024-12-02 19:30:00
S48035,O48035,pending,2024-11-30 13:40:00,2024-12-02 23:40:00
S48036,O48036,delivered,2024-11-30 13:50:00,2024-12-02 15:50:00
S48037,O48037,shipped,2024-11-30 14:00:00,2024-12-02 19:00:00
S48038,O48038,delivered,2024-11-30 14:10:00,2024-12-02 22:10:00
S48039,O48039,pending,2024-11-30 14:20:00,2024-12-02 18:20:00
S48040,O48040,pending,2024-11-30 14:30:00,2024-12-02 14:30:00
S48041,O48041,pending,2024-11-30 14:40:00,2024-12-02 15:40:00
S48042,O48042,delivered,2024-11-30 14:50:00,2024-12-03 00:50:00
S48043,O48043,pending,2024-11-30 15:00:00,2024-12-02 22:00:00
S48044,O48044,delivered,2024-11-30 15:10:00,2024-12-03 01:10:00
S48045,O48045,shipped,2024-11-30 15:20:00,2024-12-02 15:20:00
S48046,O48046,pending,2024-11-30 15:30:00,2024-12-02 16:30:00
S48047,O48047,shipped,2024-11-30 15:40:00,2024-12-03 00:40:00
S48048,O48048,shipped,2024-11-30 15:50:00,2024-12-02 22:50:00
S48049,O48049,pending,2024-11-30 16:00:00,2024-12-02 23:00:00
S48050,O48050,delivered,2024-11-30 16:10:00,2024-12-02 16:10:00
S48051,O48051,delivered,2024-11-30 16:20:00,2024-12-02 22:20:00
S48052,O48052,shipped,2024-11-30 16:30:00,2024-12-02 19:30:00
S48053,O48053,shipped,2024-11-30 16:40:00,2024-12-03 01:40:00
S48054,O48054,delivered,2024-11-30 16:50:00,2024-12-02 19:50:00
S48055,O48055,pending,2024-11-30 17:00:00,2024-12-02 21:00:00
S48056,O48056,shipped,2024-11-30 17:10:00,2024-12-02 19:10:00
S48057,O48057,pending,2024-11-30 17:20:00,2024-12-03 01:20:00
S48058,O48058,shipped,2024-11-30 17:30:00,2024-12-02 19:30:00
S48059,O48059,shipped,2024-11-30 17:40:00,2024-12-03 03:40:00
S48060,O48060,pending,2024-11-30 17:50:00,2024-12-03 01:50:00
S48061,O48061,shipped,2024-11-30 18:00:00,2024-12-03 00:00:00
S48062,O48062,pending,2024-11-30 18:10:00,2024-12-03 04:10:00
S48063,O48063,shipped,2024-11-30 18:20:00,2024-12-02 23:20:00
S48064,O48064,pending,2024-11-30 18:30:00,2024-12-03 02:30:00
S48065,O48065,pending,2024-11-30 18:40:00,2024-12-03 01:40:00
S48066,O48066,shipped,2024-11-30 18:50:00,2024-12-02 19:50:00
S48067,O48067,delivered,2024-11-30 19:00:00,2024-12-02 22:00:00
S48068,O48068,pending,2024-11-30 19:10:00,2024-12-02 22:10:00
S48069,O48069,delivered,2024-11-30 19:20:00,2024-12-03 04:20:00
S48070,O48070,shipped,2024-11-30 19:30:00,2024-12-03 01:30:00
S48071,O48071,delivered,2024-11-30 19:40:00,2024-12-02 19:40:00
S48072,O48072,pending,2024-11-30 19:50:00,2024-12-02 22:50:00
S48073,O48073,pending,2024-11-30 20:00:00,2024-12-03 03:00:00
S48074,O48074,pending,2024-11-30 20:10:00,2024-12-03 06:10:00
S48075,O48075,pending,2024-11-30 20:20:00,2024-12-03 06:20:00
S48076,O48076,delivered,2024-11-30 20:30:00,2024-12-02 23:30:00
S48077,O48077,shipped,2024-11-30 20:40:00,2024-12-03 00:40:00
S48078,O48078,delivered,2024-11-30 20:50:00,2024-12-03 00:50:00
S48079,O48079,shipped,2024-11-30 21:00:00,2024-12-02 23:00:00
S48080,O48080,shipped,2024-11-30 21:10:00,2024-12-03 04:10:00
S48081,O48081,shipped,2024-11-30 21:20:00,2024-12-02 23:20:00
S48082,O48082,shipped,2024-11-30 21:30:00,2024-12-02 22:30:00
S48083,O48083,delivered,2024-11-30 21:40:00,2024-12-03 06:40:00
S48084,O48084,shipped,2024-11-30 21:50:00,2024-12-03 00:50:00
S48085,O48085,shipped,2024-11-30 22:00:00,2024-12-03 01:00:00
S48086,O48086,shipped,2024-11-30 22:10:00,2024-12-03 03:10:00
S48087,O48087,shipped,2024-11-30 22:20:00,2024-12-03 05:20:00
S48088,O48088,delivered,2024-11-30 22:30:00,2024-12-03 03:30:00
S48089,O48089,shipped,2024-11-30 22:40:00,2024-12-03 01:40:00
S48090,O48090,pending,2024-11-30 22:50:00,2024-12-03 05:50:00
S48091,O48091,shipped,2024-11-30 23:00:00,2024-12-03 09:00:00
S48092,O48092,pending,2024-11-30 23:10:00,2024-12-03 06:10:00
S48093,O48093,shipped,2024-11-30 23:20:00,2024-12-03 01:20:00
S48094,O48094,pending,2024-11-30 23:30:00,2024-12-03 03:30:00
S48095,O48095,delivered,2024-11-30 23:40:00,2024-12-03 06:40:00
S48096,O48096,pending,2024-11-30 23:50:00,2024-12-02 23:50:00
S48097,O48097,pending,2024-12-01 00:00:00,2024-12-03 01:00:00
S48098,O48098,delivered,2024-12-01 00:10:00,2024-12-03 06:10:00
S48099,O48099,pending,2024-12-01 00:20:00,2024-12-03 04:20:00
S48100,O48100,shipped,2024-12-01 00:30:00,2024-12-03 07:30:00
S48101,O48101,shipped,2024-12-01 00:40:00,2024-12-03 07:40:00
S48102,O48102,pending,2024-12-01 00:50:00,2024-12-03 06:50:00
S48103,O48103,pending,2024-12-01 01:00:00,2024-12-03 09:00:00
S48104,O48104,shipped,2024-12-01 01:10:00,2024-12-03 07:10:00
S48105,O48105,pending,2024-12-01 01:20:00,2024-12-03 09:20:00
S48106,O48106,delivered,2024-12-01 01:30:00,2024-12-03 09:30:00
S48107,O48107,delivered,2024-12-01 01:40:00,2024-12-03 10:40:00
S48108,O48108,delivered,2024-12-01 01:50:00,2024-12-03 05:50:00
S48109,O48109,pending,2024-12-01 02:00:00,2024-12-03 12:00:00
S48110,O48110,shipped,2024-12-01 02:10:00,2024-12-03 02:10:00
S48111,O48111,shipped,2024-12-01 02:20:00,2024-12-03 03:20:00
S48112,O48112,pending,2024-12-01 02:30:00,2024-12-03 03:30:00
S48113,O48113,delivered,2024-12-01 02:40:00,2024-12-03 06:40:00
S48114,O48114,delivered,2024-12-01 02:50:00,2024-12-03 05:50:00
S48115,O48115,pending,2024-12-01 03:00:00,2024-12-03 04:00:00
S48116,O48116,pending,2024-12-01 03:10:00,2024-12-03 07:10:00
S48117,O48117,delivered,2024-12-01 03:20:00,2024-12-03 11:20:00
S48118,O48118,shipped,2024-12-01 03:30:00,2024-12-03 10:30:00
S48119,O48119,pending,2024-12-01 03:40:00,2024-12-03 10:40:00
S48120,O48120,delivered,2024-12-01 03:50:00,2024-12-03 05:50:00
S48121,O48121,pending,2024-12-01 04:00:00,2024-12-03 06:00:00
S48122,O48122,delivered,2024-12-01 04:10:00,2024-12-03 13:10:00
S48123,O48123,delivered,2024-12-01 04:20:00,2024-12-03 04:20:00
S48124,O48124,pending,2024-12-01 04:30:00,2024-12-03 07:30:00
S48125,O48125,delivered,2024-12-01 04:40:00,2024-12-03 13:40:00
S48126,O48126,shipped,2024-12-01 04:50:00,2024-12-03 05:50:00
S48127,O48127,pending,2024-12-01 05:00:00,2024-12-03 15:00:00
S48128,O48128,pending,2024-12-01 05:10:00,2024-12-03 14:10:00
S48129,O48129,shipped,2024-12-01 05:20:00,2024-12-03 05:20:00
S48130,O48130,shipped,2024-12-01 05:30:00,2024-12-03 11:30:00
S48131,O48131,shipped,2024-12-01 05:40:00,2024-12-03 13:40:00
S48132,O48132,shipped,2024-12-01 05:50:00,2024-12-03 14:50:00
S48133,O48133,pending,2024-12-01 06:00:00,2024-12-03 07:00:00
S48134,O48134,shipped,2024-12-01 06:10:00,2024-12-03 14:10:00
S48135,O48135,delivered,2024-12-01 06:20:00,2024-12-03 14:20:00
S48136,O48136,shipped,2024-12-01 06:30:00,2024-12-03 09:30:00
S48137,O48137,shipped,2024-12-01 06:40:00,2024-12-03 06:40:00
S48138,O48138,pending,2024-12-01 06:50:00,2024-12-03 16:50:00
S48139,O48139,delivered,2024-12-01 07:00:00,2024-12-03 07:00:00
S48140,O48140,shipped,2024-12-01 07:10:00,2024-12-03 07:10:00
S48141,O48141,pending,2024-12-01 07:20:00,2024-12-03 17:20:00
S48142,O48142,shipped,2024-12-01 07:30:00,2024-12-03 10:30:00
S48143,O48143,delivered,2024-12-01 07:40:00,2024-12-03 17:40:00
S48144,O48144,shipped,2024-12-01 07:50:00,2024-12-03 15:50:00
S48145,O48145,shipped,2024-12-01 08:00:00,2024-12-03 09:00:00
S48146,O48146,shipped,2024-12-01 08:10:00,2024-12-03 11:10:00
S48147,O48147,shipped,2024-12-01 08:20:00,2024-12-03 18:20:00
S48148,O48148,pending,2024-12-01 08:30:00,2024-12-03 17:30:00
S48149,O48149,shipped,2024-12-01 08:40:00,2024-12-03 15:40:00
S48150,O48150,pending,2024-12-01 08:50:00,2024-12-03 13:50:00
S48151,O48151,delivered,2024-12-01 09:00:00,2024-12-03 15:00:00
S48152,O48152,pending,2024-12-01 09:10:00,2024-12-03 12:10:00
S48153,O48153,shipped,2024-12-01 09:20:00,2024-12-03 14:20:00
S48154,O48154,pending,2024-12-01 09:30:00,2024-12-03 09:30:00
S48155,O48155,shipped,2024-12-01 09:40:00,2024-12-03 12:40:00
S48156,O48156,delivered,2024-12-01 09:50:00,2024-12-03 11:50:00
S48157,O48157,pending,2024-12-01 10:00:00,2024-12-03 17:00:00
S48158,O48158,delivered,2024-12-01 10:10:00,2024-12-03 17:10:00
S48159,O48159,shipped,2024-12-01 10:20:00,2024-12-03 17:20:00
S48160,O48160,shipped,2024-12-01 10:30:00,2024-12-03 12:30:00
S48161,O48161,pending,2024-12-01 10:40:00,2024-12-03 20:40:00
S48162,O48162,delivered,2024-12-01 10:50:00,2024-12-03 14:50:00
S48163,O48163,pending,2024-12-01 11:00:00,2024-12-03 20:00:00
S48164,O48164,pending,2024-12-01 11:10:00,2024-12-03 12:10:00
S48165,O48165,delivered,2024-12-01 11:20:00,2024-12-03 16:20:00
S48166,O48166,pending,2024-12-01 11:30:00,2024-12-03 21:30:00
S48167,O48167,pending,2024-12-01 11:40:00,2024-12-03 18:40:00
S48168,O48168,delivered,2024-12-01 11:50:00,2024-12-03 21:50:00
S48169,O48169,pending,2024-12-01 12:00:00,2024-12-03 22:00:00
S48170,O48170,pending,2024-12-01 12:10:00,2024-12-03 21:10:00
S48171,O48171,delivered,2024-12-01 12:20:00,2024-12-03 14:20:00
S48172,O48172,shipped,2024-12-01 12:30:00,2024-12-03 14:30:00
S48173,O48173,shipped,2024-12-01 12:40:00,2024-12-03 20:40:00
S48174,O48174,shipped,2024-12-01 12:50:00,2024-12-03 13:50:00
S48175,O48175,delivered,2024-12-01 13:00:00,2024-12-03 20:00:00
S48176,O48176,shipped,2024-12-01 13:10:00,2024-12-03 20:10:00
S48177,O48177,pending,2024-12-01 13:20:00,2024-12-03 20:20:00
S48178,O48178,shipped,2024-12-01 13:30:00,2024-12-03 16:30:00
S48179,O48179,delivered,2024-12-01 13:40:00,2024-12-03 17:40:00
S48180,O48180,delivered,2024-12-01 13:50:00,2024-12-03 22:50:00
S48181,O48181,shipped,2024-12-01 14:00:00,2024-12-04 00:00:00
S48182,O48182,pending,2024-12-01 14:10:00,2024-12-04 00:10:00
S48183,O48183,delivered,2024-12-01 14:20:00,2024-12-03 22:20:00
S48184,O48184,delivered,2024-12-01 14:30:00,2024-12-03 23:30:00
S48185,O48185,pending,2024-12-01 14:40:00,2024-12-03 21:40:00
S48186,O48186,delivered,2024-12-01 14:50:00,2024-12-03 23:50:00
S48187,O48187,delivered,2024-12-01 15:00:00,2024-12-03 18:00:00
S48188,O48188,delivered,2024-12-01 15:10:00,2024-12-03 19:10:00
S48189,O48189,pending,2024-12-01 15:20:00,2024-12-03 22:20:00
S48190,O48190,shipped,2024-12-01 15:30:00,2024-12-03 17:30:00
S48191,O48191,shipped,2024-12-01 15:40:00,2024-12-03 19:40:00
S48192,O48192,shipped,2024-12-01 15:50:00,2024-12-03 17:50:00
S48193,O48193,shipped,2024-12-01 16:00:00,2024-12-03 16:00:00
S48194,O48194,delivered,2024-12-01 16:10:00,2024-12-03 19:10:00
S48195,O48195,shipped,2024-12-01 16:20:00,2024-12-03 17:20:00
S48196,O48196,shipped,2024-12-01 16:30:00,2024-12-03 23:30:00
S48197,O48197,shipped,2024-12-01 16:40:00,2024-12-03 21:40:00
S48198,O48198,pending,2024-12-01 16:50:00,2024-12-03 19:50:00
S48199,O48199,shipped,2024-12-01 17:00:00,2024-12-03 20:00:00
S48200,O48200,pending,2024-12-01 17:10:00,2024-12-03 20:10:00
S48201,O48201,delivered,2024-12-01 17:20:00,2024-12-03 19:20:00
S48202,O48202,delivered,2024-12-01 17:30:00,2024-12-04 01:30:00
S48203,O48203,pending,2024-12-01 17:40:00,2024-12-04 02:40:00
S48204,O48204,shipped,2024-12-01 17:50:00,2024-12-04 03:50:00
S48205,O48205,shipped,2024-12-01 18:00:00,2024-12-03 21:00:00
S48206,O48206,delivered,2024-12-01 18:10:00,2024-12-03 22:10:00
S48207,O48207,delivered,2024-12-01 18:20:00,2024-12-04 00:20:00
S48208,O48208,shipped,2024-12-01 18:30:00,2024-12-03 19:30:00
S48209,O48209,delivered,2024-12-01 18:40:00,2024-12-04 04:40:00
S48210,O48210,delivered,2024-12-01 18:50:00,2024-12-03 19:50:00
S48211,O48211,pending,2024-12-01 19:00:00,2024-12-03 22:00:00
S48212,O48212,delivered,2024-12-01 19:10:00,2024-12-04 04:10:00
S48213,O48213,shipped,2024-12-01 19:20:00,2024-12-04 05:20:00
S48214,O48214,delivered,2024-12-01 19:30:00,2024-12-03 23:30:00
S48215,O48215,delivered,2024-12-01 19:40:00,2024-12-03 23:40:00
S48216,O48216,delivered,2024-12-01 19:50:00,2024-12-03 23:50:00
S48217,O48217,delivered,2024-12-01 20:00:00,2024-12-03 22:00:00
S48218,O48218,shipped,2024-12-01 20:10:00,2024-12-03 23:10:00
S48219,O48219,shipped,2024-12-01 20:20:00,2024-12-03 22:20:00
S48220,O48220,delivered,2024-12-01 20:30:00,2024-12-04 00:30:00
S48221,O48221,shipped,2024-12-01 20:40:00,2024-12-04 01:40:00
S48222,O48222,shipped,2024-12-01 20:50:00,2024-12-04 04:50:00
S48223,O48223,pending,2024-12-01 21:00:00,2024-12-04 07:00:00
S48224,O48224,shipped,2024-12-01 21:10:00,2024-12-04 07:10:00
S48225,O48225,shipped,2024-12-01 21:20:00,2024-12-03 21:20:00
S48226,O48226,shipped,2024-12-01 21:30:00,2024-12-04 04:30:00
S48227,O48227,delivered,2024-12-01 21:40:00,2024-12-04 04:40:00
S48228,O48228,pending,2024-12-01 21:50:00,2024-12-03 23:50:00
S48229,O48229,shipped,2024-12-01 22:00:00,2024-12-03 23:00:00
S48230,O48230,delivered,2024-12-01 22:10:00,2024-12-04 02:10:00
S48231,O48231,shipped,2024-12-01 22:20:00,2024-12-04 02:20:00
S48232,O48232,shipped,2024-12-01 22:30:00,2024-12-04 05:30:00
S48233,O48233,pending,2024-12-01 22:40:00,2024-12-03 23:40:00
S48234,O48234,shipped,2024-12-01 22:50:00,2024-12-04 04:50:00
S48235,O48235,shipped,2024-12-01 23:00:00,2024-12-04 05:00:00
S48236,O48236,shipped,2024-12-01 23:10:00,2024-12-04 01:10:00
S48237,O48237,shipped,2024-12-01 23:20:00,2024-12-04 01:20:00
S48238,O48238,shipped,2024-12-01 23:30:00,2024-12-04 01:30:00
S48239,O48239,pending,2024-12-01 23:40:00,2024-12-04 02:40:00
S48240,O48240,pending,2024-12-01 23:50:00,2024-12-04 00:50:00
S48241,O48241,delivered,2024-12-02 00:00:00,2024-12-04 02:00:00
S48242,O48242,delivered,2024-12-02 00:10:00,2024-12-04 05:10:00
S48243,O48243,delivered,2024-12-02 00:20:00,2024-12-04 01:20:00
S48244,O48244,pending,2024-12-02 00:30:00,2024-12-04 07:30:00
S48245,O48245,shipped,2024-12-02 00:40:00,2024-12-04 10:40:00
S48246,O48246,delivered,2024-12-02 00:50:00,2024-12-04 03:50:00
S48247,O48247,delivered,2024-12-02 01:00:00,2024-12-04 08:00:00
S48248,O48248,shipped,2024-12-02 01:10:00,2024-12-04 05:10:00
S48249,O48249,pending,2024-12-02 01:20:00,2024-12-04 02:20:00
S48250,O48250,pending,2024-12-02 01:30:00,2024-12-04 09:30:00
S48251,O48251,pending,2024-12-02 01:40:00,2024-12-04 10:40:00
S48252,O48252,delivered,2024-12-02 01:50:00,2024-12-04 09:50:00
S48253,O48253,delivered,2024-12-02 02:00:00,2024-12-04 12:00:00
S48254,O48254,delivered,2024-12-02 02:10:00,2024-12-04 06:10:00
S48255,O48255,shipped,2024-12-02 02:20:00,2024-12-04 06:20:00
S48256,O48256,pending,2024-12-02 02:30:00,2024-12-04 12:30:00
S48257,O48257,delivered,2024-12-02 02:40:00,2024-12-04 05:40:00
S48258,O48258,shipped,2024-12-02 02:50:00,2024-12-04 10:50:00
S48259,O48259,delivered,2024-12-02 03:00:00,2024-12-04 09:00:00
S48260,O48260,shipped,2024-12-02 03:10:00,2024-12-04 05:10:00
S48261,O48261,pending,2024-12-02 03:20:00,2024-12-04 08:20:00
S48262,O48262,pending,2024-12-02 03:30:00,2024-12-04 10:30:00
S48263,O48263,pending,2024-12-02 03:40:00,2024-12-04 06:40:00
S48264,O48264,shipped,2024-12-02 03:50:00,2024-12-04 05:50:00
S48265,O48265,delivered,2024-12-02 04:00:00,2024-12-04 10:00:00
S48266,O48266,pending,2024-12-02 04:10:00,2024-12-04 08:10:00
S48267,O48267,delivered,2024-12-02 04:20:00,2024-12-04 04:20:00
S48268,O48268,pending,2024-12-02 04:30:00,2024-12-04 10:30:00
S48269,O48269,shipped,2024-12-02 04:40:00,2024-12-04 04:40:00
S48270,O48270,delivered,2024-12-02 04:50:00,2024-12-04 04:50:00
S48271,O48271,delivered,2024-12-02 05:00:00,2024-12-04 05:00:00
S48272,O48272,shipped,2024-12-02 05:10:00,2024-12-04 07:10:00
S48273,O48273,pending,2024-12-02 05:20:00,2024-12-04 12:20:00
S48274,O48274,delivered,2024-12-02 05:30:00,2024-12-04 10:30:00
S48275,O48275,pending,2024-12-02 05:40:00,2024-12-04 10:40:00
S48276,O48276,delivered,2024-12-02 05:50:00,2024-12-04 10:50:00
S48277,O48277,shipped,2024-12-02 06:00:00,2024-12-04 13:00:00
S48278,O48278,delivered,2024-12-02 06:10:00,2024-12-04 14:10:00
S48279,O48279,shipped,2024-12-02 06:20:00,2024-12-04 08:20:00
S48280,O48280,delivered,2024-12-02 06:30:00,2024-12-04 11:30:00
S48281,O48281,delivered,2024-12-02 06:40:00,2024-12-04 13:40:00
S48282,O48282,delivered,2024-12-02 06:50:00,2024-12-04 15:50:00
S48283,O48283,delivered,2024-12-02 07:00:00,2024-12-04 13:00:00
S48284,O48284,delivered,2024-12-02 07:10:00,2024-12-04 15:10:00
S48285,O48285,pending,2024-12-02 07:20:00,2024-12-04 08:20:00
S48286,O48286,pending,2024-12-02 07:30:00,2024-12-04 11:30:00
S48287,O48287,pending,2024-12-02 07:40:00,2024-12-04 13:40:00
S48288,O48288,delivered,2024-12-02 07:50:00,2024-12-04 12:50:00
S48289,O48289,delivered,2024-12-02 08:00:00,2024-12-04 18:00:00
S48290,O48290,delivered,2024-12-02 08:10:00,2024-12-04 09:10:00
S48291,O48291,delivered,2024-12-02 08:20:00,2024-12-04 15:20:00
S48292,O48292,delivered,2024-12-02 08:30:00,2024-12-04 09:30:00
S48293,O48293,delivered,2024-12-02 08:40:00,2024-12-04 16:40:00
S48294,O48294,delivered,2024-12-02 08:50:00,2024-12-04 09:50:00
S48295,O48295,pending,2024-12-02 09:00:00,2024-12-04 16:00:00
S48296,O48296,delivered,2024-12-02 09:10:00,2024-12-04 09:10:00
S48297,O48297,delivered,2024-12-02 09:20:00,2024-12-04 19:20:00
S48298,O48298,shipped,2024-12-02 09:30:00,2024-12-04 14:30:00
S48299,O48299,delivered,2024-12-02 09:40:00,2024-12-04 13:40:00
S48300,O48300,delivered,2024-12-02 09:50:00,2024-12-04 16:50:00
S48301,O48301,pending,2024-12-02 10:00:00,2024-12-04 20:00:00
S48302,O48302,pending,2024-12-02 10:10:00,2024-12-04 12:10:00
S48303,O48303,pending,2024-12-02 10:20:00,2024-12-04 19:20:00
S48304,O48304,shipped,2024-12-02 10:30:00,2024-12-04 10:30:00
S48305,O48305,pending,2024-12-02 10:40:00,2024-12-04 10:40:00
S48306,O48306,delivered,2024-12-02 10:50:00,2024-12-04 18:50:00
S48307,O48307,pending,2024-12-02 11:00:00,2024-12-04 15:00:00
S48308,O48308,shipped,2024-12-02 11:10:00,2024-12-04 19:10:00
S48309,O48309,delivered,2024-12-02 11:20:00,2024-12-04 11:20:00
S48310,O48310,shipped,2024-12-02 11:30:00,2024-12-04 16:30:00
S48311,O48311,delivered,2024-12-02 11:40:00,2024-12-04 20:40:00
S48312,O48312,pending,2024-12-02 11:50:00,2024-12-04 18:50:00
S48313,O48313,pending,2024-12-02 12:00:00,2024-12-04 17:00:00
S48314,O48314,shipped,2024-12-02 12:10:00,2024-12-04 22:10:00
S48315,O48315,delivered,2024-12-02 12:20:00,2024-12-04 13:20:00
S48316,O48316,delivered,2024-12-02 12:30:00,2024-12-04 13:30:00
S48317,O48317,pending,2024-12-02 12:40:00,2024-12-04 16:40:00
S48318,O48318,shipped,2024-12-02 12:50:00,2024-12-04 18:50:00
S48319,O48319,pending,2024-12-02 13:00:00,2024-12-04 22:00:00
S48320,O48320,delivered,2024-12-02 13:10:00,2024-12-04 22:10:00
S48321,O48321,delivered,2024-12-02 13:20:00,2024-12-04 13:20:00
S48322,O48322,delivered,2024-12-02 13:30:00,2024-12-04 22:30:00
S48323,O48323,pending,2024-12-02 13:40:00,2024-12-04 14:40:00
S48324,O48324,shipped,2024-12-02 13:50:00,2024-12-04 22:50:00
S48325,O48325,shipped,2024-12-02 14:00:00,2024-12-04 22:00:00
S48326,O48326,shipped,2024-12-02 14:10:00,2024-12-04 14:10:00
S48327,O48327,shipped,2024-12-02 14:20:00,2024-12-04 15:20:00
S48328,O48328,delivered,2024-12-02 14:30:00,2024-12-04 16:30:00
S48329,O48329,delivered,2024-12-02 14:40:00,2024-12-04 20:40:00
S48330,O48330,pending,2024-12-02 14:50:00,2024-12-04 16:50:00
S48331,O48331,shipped,2024-12-02 15:00:00,2024-12-04 18:00:00
S48332,O48332,shipped,2024-12-02 15:10:00,2024-12-04 21:10:00
S48333,O48333,delivered,2024-12-02 15:20:00,2024-12-04 19:20:00
S48334,O48334,shipped,2024-12-02 15:30:00,2024-12-04 16:30:00
S48335,O48335,shipped,2024-12-02 15:40:00,2024-12-04 20:40:00
S48336,O48336,pending,2024-12-02 15:50:00,2024-12-04 23:50:00
S48337,O48337,shipped,2024-12-02 16:00:00,2024-12-05 01:00:00
S48338,O48338,shipped,2024-12-02 16:10:00,2024-12-04 16:10:00
S48339,O48339,pending,2024-12-02 16:20:00,2024-12-05 02:20:00
S48340,O48340,pending,2024-12-02 16:30:00,2024-12-04 23:30:00
S48341,O48341,delivered,2024-12-02 16:40:00,2024-12-05 02:40:00
S48342,O48342,shipped,2024-12-02 16:50:00,2024-12-04 18:50:00
S48343,O48343,shipped,2024-12-02 17:00:00,2024-12-04 17:00:00
S48344,O48344,delivered,2024-12-02 17:10:00,2024-12-04 19:10:00
S48345,O48345,pending,2024-12-02 17:20:00,2024-12-05 01:20:00
S48346,O48346,shipped,2024-12-02 17:30:00,2024-12-04 18:30:00
S48347,O48347,pending,2024-12-02 17:40:00,2024-12-05 03:40:00
S48348,O48348,delivered,2024-12-02 17:50:00,2024-12-04 22:50:00
S48349,O48349,shipped,2024-12-02 18:00:00,2024-12-05 02:00:00
S48350,O48350,pending,2024-12-02 18:10:00,2024-12-04 18:10:00
S48351,O48351,delivered,2024-12-02 18:20:00,2024-12-05 02:20:00
S48352,O48352,shipped,2024-12-02 18:30:00,2024-12-05 03:30:00
S48353,O48353,pending,2024-12-02 18:40:00,2024-12-05 03:40:00
S48354,O48354,pending,2024-12-02 18:50:00,2024-12-04 18:50:00
S48355,O48355,pending,2024-12-02 19:00:00,2024-12-05 01:00:00
S48356,O48356,shipped,2024-12-02 19:10:00,2024-12-04 20:10:00
S48357,O48357,shipped,2024-12-02 19:20:00,2024-12-05 05:20:00
S48358,O48358,pending,2024-12-02 19:30:00,2024-12-05 05:30:00
S48359,O48359,shipped,2024-12-02 19:40:00,2024-12-05 02:40:00
S48360,O48360,delivered,2024-12-02 19:50:00,2024-12-04 21:50:00
S48361,O48361,shipped,2024-12-02 20:00:00,2024-12-05 05:00:00
S48362,O48362,shipped,2024-12-02 20:10:00,2024-12-05 01:10:00
S48363,O48363,delivered,2024-12-02 20:20:00,2024-12-04 23:20:00
S48364,O48364,pending,2024-12-02 20:30:00,2024-12-04 23:30:00
S48365,O48365,shipped,2024-12-02 20:40:00,2024-12-04 21:40:00
S48366,O48366,delivered,2024-12-02 20:50:00,2024-12-05 00:50:00
